"article_title","lang","chunk_id","total_chunks","narrative_progress","top_label","confidence","sentiment_value","snippet","study_scope","geopolitical_bloc","weighted_sentiment"
"מלחמת_העצמאות","he",78,87,0.896551724137931,"neutral",0.693854629993439,0.0200190842151642,"יגאל אייל ורוית וייסמן, ספר המדינה – מלחמת העצמאות","Cały konflikt (1947-1949)","Izrael",0.0200190842151642
"מלחמת_העצמאות","he",79,87,0.908045977011494,"neutral",0.569600224494934,0.0859697312116623,"ישראל בר, פרקים למהלכים אופרטיביים במלחמת השחרור ב","Cały konflikt (1947-1949)","Izrael",0.0859697312116623
"מלחמת_העצמאות","he",80,87,0.919540229885057,"neutral",0.587158203125,0.0541896820068359,"בני גשור, תרומת טייסי המח""ל בגף 35 להגנת סדום, עלי","Cały konflikt (1947-1949)","Izrael",0.0541896820068359
"מלחמת_העצמאות","he",81,87,0.931034482758621,"neutral",0.579859018325806,0.0226456522941589,"מרדכי כהן, 'טדי איתן, גדוד 75 והקומנדו הצרפתי', בת","Cały konflikt (1947-1949)","Izrael",0.0226456522941589
"מלחמת_העצמאות","he",82,87,0.942528735632184,"neutral",0.626615226268768,0.0760805904865265,"אברהם סלע, ‏יחסי המלך עבדאללה וממשלת ישראל במלחמת ","Cały konflikt (1947-1949)","Izrael",0.0760805904865265
"מלחמת_העצמאות","he",83,87,0.954022988505747,"neutral",0.559333980083466,0.140709400177002,"מאיר פינקל, ""הפקת לקחים ברמה הטקטית במלחמת העצמאות","Cały konflikt (1947-1949)","Izrael",0.140709400177002
"מלחמת_העצמאות","he",84,87,0.96551724137931,"neutral",0.65417069196701,0.0488364398479462,"יואב גלבר, פלישת צבאות ערב ב-15 במאי 1948, עיונים ","Cały konflikt (1947-1949)","Izrael",0.0488364398479462
"מלחמת_העצמאות","he",85,87,0.977011494252874,"neutral",0.620896995067596,0.0350319147109985,"נורית גרץ, ‏מלחמת השיחרור: מאבק בין דגמים בתרבות ה","Cały konflikt (1947-1949)","Izrael",0.0350319147109985
"מלחמת_העצמאות","he",86,87,0.988505747126437,"neutral",0.57252436876297,0.11059159040451,"הר חברון במלחמת העצמאות, באתר צה""ל, 24 באוקטובר 20","Cały konflikt (1947-1949)","Izrael",0.11059159040451
"מלחמת_העצמאות","he",87,87,1,"neutral",0.774911522865295,0.0499798730015755,"נדב שרגאי, קונספציה 48': המחדל המודיעיני שאיים על ","Cały konflikt (1947-1949)","Izrael",0.0499798730015755
"حرب_فلسطين_1947–1949","ar",1,19,0.0526315789473684,"negative",0.745116114616394,-0.68297852948308,"حرب فلسطين 1947–1949 هي حرب جرت في أراضي فلسطين، ت","Cały konflikt (1947-1949)","Państwa Arabskie",-0.68297852948308
"حرب_فلسطين_1947–1949","ar",2,19,0.105263157894737,"negative",0.666589319705963,-0.589720517396927,"الأراضي التي كانت تحت سيطرة الإدارة البريطانية قبل","Cały konflikt (1947-1949)","Państwa Arabskie",-0.589720517396927
"حرب_فلسطين_1947–1949","ar",3,19,0.157894736842105,"negative",0.871288239955902,-0.844457598403096,"خلال هذه الفترة، حافظ البريطانيون على حكم متراجع ع","Cały konflikt (1947-1949)","Państwa Arabskie",-0.844457598403096
"حرب_فلسطين_1947–1949","ar",4,19,0.210526315789474,"negative",0.632780969142914,-0.534846819937229,"شهدت الشهور اللاحقة اشتباكاً عنيفاً بين الجيش الإس","Cały konflikt (1947-1949)","Państwa Arabskie",-0.534846819937229
"حرب_فلسطين_1947–1949","ar",5,19,0.263157894736842,"negative",0.526137351989746,-0.401079118251801,"حرب عام 1948 كانت نتاج أكثر من 60 عاماً من الاحتكا","Cały konflikt (1947-1949)","Państwa Arabskie",-0.401079118251801
"حرب_فلسطين_1947–1949","ar",6,19,0.315789473684211,"negative",0.83105206489563,-0.792417299002409,"كان دافعهم هو فكرة الصهيونية والموجة المعادية للسا","Cały konflikt (1947-1949)","Państwa Arabskie",-0.792417299002409
"حرب_فلسطين_1947–1949","ar",7,19,0.368421052631579,"negative",0.85862535238266,-0.829435823485255,"أوقفت الحرب لفترة وجيزة خلافات اليهود والعرب. غزا ","Cały konflikt (1947-1949)","Państwa Arabskie",-0.829435823485255
"حرب_فلسطين_1947–1949","ar",8,19,0.421052631578947,"negative",0.501957297325134,-0.342346578836441,"حظيت مصر باستقلال اسمي في 1922، ولكن استمرت بريطان","Cały konflikt (1947-1949)","Państwa Arabskie",-0.342346578836441
"حرب_فلسطين_1947–1949","ar",9,19,0.473684210526316,"negative",0.432855993509293,-0.249497011303902,"كانت هذه محاولة لحل النزاع بين العرب واليهود من خل","Cały konflikt (1947-1949)","Państwa Arabskie",-0.249497011303902
"حرب_فلسطين_1947–1949","ar",10,19,0.526315789473684,"negative",0.792553663253784,-0.74717590585351,"ممثلو العرب الفلسطينيين والجامعة العربية عارضوا بش","Cały konflikt (1947-1949)","Państwa Arabskie",-0.74717590585351
"حرب_فلسطين_1947–1949","ar",11,19,0.578947368421053,"negative",0.412217497825623,-0.225775450468063,"في الشهرين الأولين من الحرب الأهلية ، قتل حوالي 10","Cały konflikt (1947-1949)","Państwa Arabskie",-0.225775450468063
"حرب_فلسطين_1947–1949","ar",12,19,0.631578947368421,"negative",0.806427717208862,-0.762183714658022,"فقد دمرت جميع مركبات الهاجاناه المدرعة تقريبا، وكا","Cały konflikt (1947-1949)","Państwa Arabskie",-0.762183714658022
"حرب_فلسطين_1947–1949","ar",13,19,0.684210526315789,"negative",0.712370336055756,-0.636290028691292,"كان اعتماد خطة دالت بمثابة المرحلة الثانية من الحر","Cały konflikt (1947-1949)","Państwa Arabskie",-0.636290028691292
"حرب_فلسطين_1947–1949","ar",14,19,0.736842105263158,"negative",0.836306214332581,-0.797236606478691,"وقد تركهم حلفاؤهم الدروز بعد تفككهم. في إطار خلق ا","Cały konflikt (1947-1949)","Państwa Arabskie",-0.797236606478691
"حرب_فلسطين_1947–1949","ar",15,19,0.789473684210526,"negative",0.580607414245605,-0.473704092204571,"== مسار الحرب العربية الإسرائيلية عام 1948 == === ","Cały konflikt (1947-1949)","Państwa Arabskie",-0.473704092204571
"حرب_فلسطين_1947–1949","ar",16,19,0.842105263157895,"negative",0.537909984588623,-0.414209075272083,"كان التعاون بين مختلف الجيوش العربية ضعيفًا. === ا","Cały konflikt (1947-1949)","Państwa Arabskie",-0.414209075272083
"حرب_فلسطين_1947–1949","ar",17,19,0.894736842105263,"negative",0.768494784832001,-0.715706188231707,"وفي بعض الأحيان، كانوا يفتحون النار على طول الخطوط","Cały konflikt (1947-1949)","Państwa Arabskie",-0.715706188231707
"حرب_فلسطين_1947–1949","ar",18,19,0.947368421052632,"neutral",0.666747391223907,-0.0951423496007919,"""The Arab and Palestinian Narratives of the 1948 W","Cały konflikt (1947-1949)","Państwa Arabskie",-0.0951423496007919
"حرب_فلسطين_1947–1949","ar",19,19,1,"neutral",0.742367446422577,-0.0663701593875885,"إيلان بابي, The Ethnic Cleansing of Palestine, One","Cały konflikt (1947-1949)","Państwa Arabskie",-0.0663701593875885
"جنگ_۱۹۴۸_فلسطین","fa",1,5,0.2,"negative",0.523861348628998,-0.394365608692169,"جنگ ۱۹۴۸ فلسطین، که در اسرائیل به نام جنگ استقلال ","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.394365608692169
"جنگ_۱۹۴۸_فلسطین","fa",2,5,0.4,"negative",0.648057699203491,-0.557452119886875,"اسرائیل ۷۸٪ از آن را تصاحب کرد و پادشاهی اردن (فرا","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.557452119886875
"جنگ_۱۹۴۸_فلسطین","fa",3,5,0.6,"negative",0.717678546905518,-0.651170313358307,"در این دوره انگلیس هنوز حاکمیت رو به زوال خود را ب","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.651170313358307
"جنگ_۱۹۴۸_فلسطین","fa",4,5,0.8,"negative",0.626706600189209,-0.528445668518543,"ماه‌های بعد بر شدت درگیری‌ها میان ارتش اسرائیل و ا","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.528445668518543
"جنگ_۱۹۴۸_فلسطین","fa",5,5,1,"neutral",0.813147127628326,-0.134898209944367,"پرونده روستاهای عرب‌نشین == منابع ==","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.134898209944367
"حرب_48","arz",1,3,0.333333333333333,"negative",0.721237659454346,-0.646439611911774,"حرب 48 حرب حصلت فى فلسطين بين المملكة المصرية و ال","Cały konflikt (1947-1949)","Państwa Arabskie",-0.646439611911774
"حرب_48","arz",2,3,0.666666666666667,"negative",0.565944969654083,-0.454622052609921,"كتيبة مشاه ميكانيكية: سرية من 17 عربة متصفحة طراز ","Cały konflikt (1947-1949)","Państwa Arabskie",-0.454622052609921
"حرب_48","arz",3,3,1,"negative",0.624508202075958,-0.510954715311527,"اللى فى اوروبا فبقى عددهم 95000 واحد اول الحرب الج","Cały konflikt (1947-1949)","Państwa Arabskie",-0.510954715311527
"عرب-ایسرائیل_ساواشی_(۱۹۴۸)","azb",1,1,1,"neutral",0.450514167547226,-0.13233944773674,"عرب-ایسرائیل ساواشی (۱۹۴۸) (اینگیلیسجه: 1948 Arab–","Cały konflikt (1947-1949)","Bliski Wschód (Inne)",-0.13233944773674
"1948 Arab–Israeli War","en",1,151,0.00662251655629139,"neutral",0.574819028377533,-0.220208145678043,"The 1948 Arab–Israeli War (15 May 1948 – 10 March ","Faza regularna (od maja 1948)","Zachód",-0.220208145678043
"1948 Arab–Israeli War","en",2,151,0.0132450331125828,"negative",0.478279858827591,-0.372887805104256,"The conflict escalated into a civil war 30 Novembe","Faza regularna (od maja 1948)","Zachód",-0.372887805104256
"1948 Arab–Israeli War","en",3,151,0.0198675496688742,"neutral",0.458747327327728,-0.243884518742561,"The 10 months of fighting took place mostly on the","Faza regularna (od maja 1948)","Zachód",-0.243884518742561
"1948 Arab–Israeli War","en",4,151,0.0264900662251656,"negative",0.794135987758636,-0.773007865995169,"Hundreds of Palestinians were killed in multiple m","Faza regularna (od maja 1948)","Zachód",-0.773007865995169
"1948 Arab–Israeli War","en",5,151,0.033112582781457,"negative",0.47451651096344,-0.320317819714546,"In 1916, the British commander-in-chief in Cairo h","Faza regularna (od maja 1948)","Zachód",-0.320317819714546
"1948 Arab–Israeli War","en",6,151,0.0397350993377483,"negative",0.510019659996033,-0.355099827051163,"On 29 November 1947, the United Nations General As","Faza regularna (od maja 1948)","Zachód",-0.355099827051163
"1948 Arab–Israeli War","en",7,151,0.0463576158940397,"negative",0.556780278682709,-0.413844630122185,"Abd al-Qadir al-Husayni came from Egypt with sever","Faza regularna (od maja 1948)","Zachód",-0.413844630122185
"1948 Arab–Israeli War","en",8,151,0.0529801324503311,"negative",0.683712363243103,-0.601952195167542,"While the Jewish population had received strict or","Faza regularna (od maja 1948)","Zachód",-0.601952195167542
"1948 Arab–Israeli War","en",9,151,0.0596026490066225,"negative",0.407796025276184,-0.206332057714462,"Every Jewish man and woman in the country had to r","Faza regularna (od maja 1948)","Zachód",-0.206332057714462
"1948 Arab–Israeli War","en",10,151,0.0662251655629139,"negative",0.508851766586304,-0.357274994254112,"1500 men from Haganah's Givati brigade and Palmach","Faza regularna (od maja 1948)","Zachód",-0.357274994254112
"1948 Arab–Israeli War","en",11,151,0.0728476821192053,"negative",0.558055460453033,-0.437642186880112,"At the same time, the Arab Liberation Army was rou","Faza regularna (od maja 1948)","Zachód",-0.437642186880112
"1948 Arab–Israeli War","en",12,151,0.0794701986754967,"neutral",0.418607831001282,-0.246772706508636,"He was playing a double game, being just as much i","Faza regularna (od maja 1948)","Zachód",-0.246772706508636
"1948 Arab–Israeli War","en",13,151,0.0860927152317881,"negative",0.518558502197266,-0.375148147344589,"In 1946, Ben-Gurion decided that the Yishuv would ","Faza regularna (od maja 1948)","Zachód",-0.375148147344589
"1948 Arab–Israeli War","en",14,151,0.0927152317880795,"negative",0.487223953008652,-0.36549287289381,"By mid-May or thereabouts the Yishuv had purchased","Faza regularna (od maja 1948)","Zachód",-0.36549287289381
"1948 Arab–Israeli War","en",15,151,0.0993377483443709,"negative",0.41510534286499,-0.224296152591705,"The Yishuv also had ""a relatively advanced arms pr","Faza regularna (od maja 1948)","Zachód",-0.224296152591705
"1948 Arab–Israeli War","en",16,151,0.105960264900662,"neutral",0.432640433311462,-0.259370565414429,"In November 1947, the Haganah was an underground p","Faza regularna (od maja 1948)","Zachód",-0.259370565414429
"1948 Arab–Israeli War","en",17,151,0.112582781456954,"negative",0.448095768690109,-0.283579111099243,"There were also several thousand men and women who","Faza regularna (od maja 1948)","Zachód",-0.283579111099243
"1948 Arab–Israeli War","en",18,151,0.119205298013245,"negative",0.659238457679749,-0.590641677379608,"The activities of Irgun was monitored by MI5, whic","Faza regularna (od maja 1948)","Zachód",-0.590641677379608
"1948 Arab–Israeli War","en",19,151,0.125827814569536,"negative",0.585122287273407,-0.476923115551472,"The effective number of Arab combatants was listed","Faza regularna (od maja 1948)","Zachód",-0.476923115551472
"1948 Arab–Israeli War","en",20,151,0.132450331125828,"negative",0.535008013248444,-0.409186959266663,"As the war progressed, the aim of expanding the Je","Faza regularna (od maja 1948)","Zachód",-0.409186959266663
"1948 Arab–Israeli War","en",21,151,0.139072847682119,"negative",0.464944303035736,-0.313743621110916,"Plan Dalet, or Plan D, (Hebrew: תוכנית ד', Tokhnit","Faza regularna (od maja 1948)","Zachód",-0.313743621110916
"1948 Arab–Israeli War","en",22,151,0.145695364238411,"negative",0.557515740394592,-0.455020517110825,"According to Yoav Gelber, the plan specified that ","Faza regularna (od maja 1948)","Zachód",-0.455020517110825
"1948 Arab–Israeli War","en",23,151,0.152317880794702,"negative",0.624674797058105,-0.540982492268085,"The Arab League before partition affirmed the righ","Faza regularna (od maja 1948)","Zachód",-0.540982492268085
"1948 Arab–Israeli War","en",24,151,0.158940397350993,"negative",0.590827763080597,-0.476694732904434,"the Arab states find themselves compelled to inter","Faza regularna (od maja 1948)","Zachód",-0.476694732904434
"1948 Arab–Israeli War","en",25,151,0.165562913907285,"negative",0.611318171024323,-0.529160223901272,"According to Gelber, the Arab countries were ""draw","Faza regularna (od maja 1948)","Zachód",-0.529160223901272
"1948 Arab–Israeli War","en",26,151,0.172185430463576,"negative",0.545999944210052,-0.423981852829456,"In 1946–47, Abdullah said that he had no intention","Faza regularna (od maja 1948)","Zachód",-0.423981852829456
"1948 Arab–Israeli War","en",27,151,0.178807947019868,"negative",0.55308473110199,-0.422089129686356,"In order to keep their support to his plan of anne","Faza regularna (od maja 1948)","Zachód",-0.422089129686356
"1948 Arab–Israeli War","en",28,151,0.185430463576159,"negative",0.567305982112885,-0.447921566665173,"He saw himself as the ""supreme commander of the Ar","Faza regularna (od maja 1948)","Zachód",-0.447921566665173
"1948 Arab–Israeli War","en",29,151,0.19205298013245,"negative",0.730463266372681,-0.672969292849302,"According to a 2019 study, ""senior British intelli","Faza regularna (od maja 1948)","Zachód",-0.672969292849302
"1948 Arab–Israeli War","en",30,151,0.198675496688742,"negative",0.535445809364319,-0.419574171304703,"Following rumours that King Abdullah was re-openin","Faza regularna (od maja 1948)","Zachód",-0.419574171304703
"1948 Arab–Israeli War","en",31,151,0.205298013245033,"negative",0.527136087417603,-0.390306711196899,"Martin Van Creveld says that in terms of manpower,","Faza regularna (od maja 1948)","Zachód",-0.390306711196899
"1948 Arab–Israeli War","en",32,151,0.211920529801325,"neutral",0.448875308036804,-0.277695566415787,"=== Yishuv/Israeli forces === The primary Jewish m","Faza regularna (od maja 1948)","Zachód",-0.277695566415787
"1948 Arab–Israeli War","en",33,151,0.218543046357616,"negative",0.442702382802963,-0.288835048675537,"On 26 May 1948, Prime Minister David Ben-Gurion is","Faza regularna (od maja 1948)","Zachód",-0.288835048675537
"1948 Arab–Israeli War","en",34,151,0.225165562913907,"neutral",0.402542680501938,-0.0958674550056458,"Training and experience gained by volunteers from ","Faza regularna (od maja 1948)","Zachód",-0.0958674550056458
"1948 Arab–Israeli War","en",35,151,0.231788079470199,"neutral",0.443329930305481,-0.268809750676155,"A handful of Yishuv volunteers served as aircrews,","Faza regularna (od maja 1948)","Zachód",-0.268809750676155
"1948 Arab–Israeli War","en",36,151,0.23841059602649,"negative",0.447936832904816,-0.312522500753403,"As well as experience from World War II, the 1947–","Faza regularna (od maja 1948)","Zachód",-0.312522500753403
"1948 Arab–Israeli War","en",37,151,0.245033112582781,"neutral",0.437609672546387,-0.172238528728485,"According to Benny Morris, on 15 May only about 60","Faza regularna (od maja 1948)","Zachód",-0.172238528728485
"1948 Arab–Israeli War","en",38,151,0.251655629139073,"neutral",0.409809231758118,-0.189273089170456,"Czechoslovakia supplied vast quantities of arms to","Faza regularna (od maja 1948)","Zachód",-0.189273089170456
"1948 Arab–Israeli War","en",39,151,0.258278145695364,"negative",0.499835252761841,-0.3589708507061,"Israeli agents in Italy subsequently purchased 32 ","Faza regularna (od maja 1948)","Zachód",-0.3589708507061
"1948 Arab–Israeli War","en",40,151,0.264900662251656,"negative",0.520902454853058,-0.4024768024683,"On 29 June 1948, the day before the last British t","Faza regularna (od maja 1948)","Zachód",-0.4024768024683
"1948 Arab–Israeli War","en",41,151,0.271523178807947,"neutral",0.435927778482437,-0.301656424999237,"Additional contingents came from Saudi Arabia and ","Faza regularna (od maja 1948)","Zachód",-0.301656424999237
"1948 Arab–Israeli War","en",42,151,0.278145695364238,"neutral",0.472334712743759,-0.186793148517609,"Armed, trained and commanded by British officers, ","Faza regularna (od maja 1948)","Zachód",-0.186793148517609
"1948 Arab–Israeli War","en",43,151,0.28476821192053,"negative",0.566253304481506,-0.441755875945091,"France prevented a large sale of arms by a Swiss c","Faza regularna (od maja 1948)","Zachód",-0.441755875945091
"1948 Arab–Israeli War","en",44,151,0.291390728476821,"negative",0.449357718229294,-0.298817038536072,"In 1948, Iraq's army had 21,000 men in twelve brig","Faza regularna (od maja 1948)","Zachód",-0.298817038536072
"1948 Arab–Israeli War","en",45,151,0.298013245033113,"negative",0.458122074604034,-0.299315676093102,"This consisted of five infantry battalions, one ar","Faza regularna (od maja 1948)","Zachód",-0.299315676093102
"1948 Arab–Israeli War","en",46,151,0.304635761589404,"negative",0.414827018976212,-0.228256672620773,"In 1948, the Lebanese army contained of four infan","Faza regularna (od maja 1948)","Zachód",-0.228256672620773
"1948 Arab–Israeli War","en",47,151,0.311258278145695,"negative",0.443966388702393,-0.262271478772163,"During the first truce, the Iraqis increased their","Faza regularna (od maja 1948)","Zachód",-0.262271478772163
"1948 Arab–Israeli War","en",48,151,0.317880794701987,"negative",0.477492153644562,-0.354863360524178,"With the subsequent armistice of 24 February 1949 ","Faza regularna (od maja 1948)","Zachód",-0.354863360524178
"1948 Arab–Israeli War","en",49,151,0.324503311258278,"negative",0.462828695774078,-0.312632456421852,"The following morning, the regular armies of neigh","Faza regularna (od maja 1948)","Zachód",-0.312632456421852
"1948 Arab–Israeli War","en",50,151,0.33112582781457,"negative",0.488813638687134,-0.358094394207001,"The other strip was in the Galilee Panhandle, Jord","Faza regularna (od maja 1948)","Zachód",-0.358094394207001
"1948 Arab–Israeli War","en",51,151,0.337748344370861,"negative",0.502788186073303,-0.352567970752716,"He proposed that the Iraqis attack the Jezreel val","Faza regularna (od maja 1948)","Zachód",-0.352567970752716
"1948 Arab–Israeli War","en",52,151,0.344370860927152,"negative",0.405452042818069,-0.203847080469131,"The Egyptian force, the largest among the Arab arm","Faza regularna (od maja 1948)","Zachód",-0.203847080469131
"1948 Arab–Israeli War","en",53,151,0.350993377483444,"negative",0.466764837503433,-0.266960859298706,"To secure their flanks, the Egyptians attacked and","Faza regularna (od maja 1948)","Zachód",-0.266960859298706
"1948 Arab–Israeli War","en",54,151,0.357615894039735,"negative",0.537685573101044,-0.384138256311417,"The Egyptians took heavy losses, while the losses ","Faza regularna (od maja 1948)","Zachód",-0.384138256311417
"1948 Arab–Israeli War","en",55,151,0.364238410596026,"negative",0.70036506652832,-0.624632887542248,"On 28 May the Egyptians renewed their northern adv","Faza regularna (od maja 1948)","Zachód",-0.624632887542248
"1948 Arab–Israeli War","en",56,151,0.370860927152318,"negative",0.628859758377075,-0.511942155659199,"The attacks caused the Egyptians to scatter, and t","Faza regularna (od maja 1948)","Zachód",-0.511942155659199
"1948 Arab–Israeli War","en",57,151,0.377483443708609,"negative",0.554998636245728,-0.404835641384125,"On 6 June, in the Battle of Nitzanim, Egyptian for","Faza regularna (od maja 1948)","Zachód",-0.404835641384125
"1948 Arab–Israeli War","en",58,151,0.384105960264901,"negative",0.447701632976532,-0.263914614915848,"The heaviest fighting occurred in Jerusalem and on","Faza regularna (od maja 1948)","Zachód",-0.263914614915848
"1948 Arab–Israeli War","en",59,151,0.390728476821192,"negative",0.43950292468071,-0.257889300584793,"Arab refugees fled Jerusalem in large numbers, and","Faza regularna (od maja 1948)","Zachód",-0.257889300584793
"1948 Arab–Israeli War","en",60,151,0.397350993377483,"negative",0.493541359901428,-0.321314051747322,"Combat in Jerusalem had begun on 16 May when Arab ","Faza regularna (od maja 1948)","Zachód",-0.321314051747322
"1948 Arab–Israeli War","en",61,151,0.403973509933775,"negative",0.591098427772522,-0.474804371595383,"Irgun fighters resisted their advance at Sheikh Ja","Faza regularna (od maja 1948)","Zachód",-0.474804371595383
"1948 Arab–Israeli War","en",62,151,0.410596026490066,"negative",0.523948431015015,-0.366091519594193,"On the following day, a better-organized attack wa","Faza regularna (od maja 1948)","Zachód",-0.366091519594193
"1948 Arab–Israeli War","en",63,151,0.417218543046358,"negative",0.465639740228653,-0.282608970999718,"After three days of bombardment which almost level","Faza regularna (od maja 1948)","Zachód",-0.282608970999718
"1948 Arab–Israeli War","en",64,151,0.423841059602649,"negative",0.60023707151413,-0.487186089158058,"The attack was supported by artillery, mortars, an","Faza regularna (od maja 1948)","Zachód",-0.487186089158058
"1948 Arab–Israeli War","en",65,151,0.43046357615894,"negative",0.523694396018982,-0.375258132815361,"According to the official Jordanian military accou","Faza regularna (od maja 1948)","Zachód",-0.375258132815361
"1948 Arab–Israeli War","en",66,151,0.437086092715232,"negative",0.635257422924042,-0.542690023779869,"The Israelis attempted to take the Latrun fortress","Faza regularna (od maja 1948)","Zachód",-0.542690023779869
"1948 Arab–Israeli War","en",67,151,0.443708609271523,"negative",0.543540000915527,-0.385666117072105,"Israeli forces made one more attempt to capture La","Faza regularna (od maja 1948)","Zachód",-0.385666117072105
"1948 Arab–Israeli War","en",68,151,0.450331125827815,"neutral",0.407159507274628,-0.171199381351471,"The besieged Israeli-held West Jerusalem was only ","Faza regularna (od maja 1948)","Zachód",-0.171199381351471
"1948 Arab–Israeli War","en",69,151,0.456953642384106,"negative",0.558800220489502,-0.412238359451294,"An Iraqi brigade group consisting of two infantry ","Faza regularna (od maja 1948)","Zachód",-0.412238359451294
"1948 Arab–Israeli War","en",70,151,0.463576158940397,"negative",0.620065212249756,-0.508773006498814,"After another Iraqi assault failed, the Iraqis att","Faza regularna (od maja 1948)","Zachód",-0.508773006498814
"1948 Arab–Israeli War","en",71,151,0.470198675496689,"negative",0.676926136016846,-0.598133102059364,"The Iraqis subsequently captured a water pumping s","Faza regularna (od maja 1948)","Zachód",-0.598133102059364
"1948 Arab–Israeli War","en",72,151,0.47682119205298,"negative",0.578176975250244,-0.46527211368084,"Historian Pesach Malovany wrote that the Israeli f","Faza regularna (od maja 1948)","Zachód",-0.46527211368084
"1948 Arab–Israeli War","en",73,151,0.483443708609272,"negative",0.509515106678009,-0.374020248651505,"Pesarch Malovany wrote that after the village's co","Faza regularna (od maja 1948)","Zachód",-0.374020248651505
"1948 Arab–Israeli War","en",74,151,0.490066225165563,"negative",0.44343626499176,-0.268508166074753,"The only Syrian Army formation fully ready for act","Faza regularna (od maja 1948)","Zachód",-0.268508166074753
"1948 Arab–Israeli War","en",75,151,0.496688741721854,"negative",0.489540934562683,-0.307645544409752,"The attack on Ein Gev began with an airstrike by a","Faza regularna (od maja 1948)","Zachód",-0.307645544409752
"1948 Arab–Israeli War","en",76,151,0.503311258278146,"negative",0.55293220281601,-0.404005885124207,"The attack was unsuccessful but may have delayed t","Faza regularna (od maja 1948)","Zachód",-0.404005885124207
"1948 Arab–Israeli War","en",77,151,0.509933774834437,"negative",0.447104573249817,-0.248558759689331,"The two kibbutzim were defended by local militiame","Faza regularna (od maja 1948)","Zachód",-0.248558759689331
"1948 Arab–Israeli War","en",78,151,0.516556291390728,"negative",0.605561017990112,-0.486757338047028,"However, the Syrians remained dug in beyond the pe","Faza regularna (od maja 1948)","Zachód",-0.486757338047028
"1948 Arab–Israeli War","en",79,151,0.52317880794702,"negative",0.593419373035431,-0.500499561429024,"One author claims that the main reason for the Syr","Faza regularna (od maja 1948)","Zachód",-0.500499561429024
"1948 Arab–Israeli War","en",80,151,0.529801324503311,"negative",0.465543299913406,-0.299459144473076,"The Lebanese Army at the time consisted of four in","Faza regularna (od maja 1948)","Zachód",-0.299459144473076
"1948 Arab–Israeli War","en",81,151,0.536423841059603,"negative",0.501183569431305,-0.351873278617859,"The ALA force that entered Palestine from Lebanon ","Faza regularna (od maja 1948)","Zachód",-0.351873278617859
"1948 Arab–Israeli War","en",82,151,0.543046357615894,"negative",0.534547507762909,-0.407684892416,"On the night of 15-16 May, a bridge over the Litan","Faza regularna (od maja 1948)","Zachód",-0.407684892416
"1948 Arab–Israeli War","en",83,151,0.549668874172185,"negative",0.627584934234619,-0.54111447930336,"The villagers put up fierce resistance but Tantura","Faza regularna (od maja 1948)","Zachód",-0.54111447930336
"1948 Arab–Israeli War","en",84,151,0.556291390728477,"negative",0.670977652072906,-0.590839900076389,"Losses and diminishing ammunition stocks over the ","Faza regularna (od maja 1948)","Zachód",-0.590839900076389
"1948 Arab–Israeli War","en",85,151,0.562913907284768,"negative",0.705275177955627,-0.642491735517979,"In addition to their attacks on Tel Aviv, the Egyp","Faza regularna (od maja 1948)","Zachód",-0.642491735517979
"1948 Arab–Israeli War","en",86,151,0.56953642384106,"negative",0.441320151090622,-0.275711074471474,"In the first weeks of the war, Israeli light aircr","Faza regularna (od maja 1948)","Zachód",-0.275711074471474
"1948 Arab–Israeli War","en",87,151,0.576158940397351,"negative",0.555067479610443,-0.4358911216259,"Although Tel Aviv would see additional raids by fi","Faza regularna (od maja 1948)","Zachód",-0.4358911216259
"1948 Arab–Israeli War","en",88,151,0.582781456953642,"negative",0.647647559642792,-0.564516715705395,"In response to this, and probably to the Jordanian","Faza regularna (od maja 1948)","Zachód",-0.564516715705395
"1948 Arab–Israeli War","en",89,151,0.589403973509934,"negative",0.468753904104233,-0.299042820930481,"At the outset of the war, the Israeli Navy consist","Faza regularna (od maja 1948)","Zachód",-0.299042820930481
"1948 Arab–Israeli War","en",90,151,0.596026490066225,"negative",0.477828502655029,-0.314120233058929,"In Tel Aviv, the ships were fitted with small fiel","Faza regularna (od maja 1948)","Zachód",-0.314120233058929
"1948 Arab–Israeli War","en",91,151,0.602649006622517,"neutral",0.42267307639122,-0.247318312525749,"In October 1948, a submarine chaser was purchased ","Faza regularna (od maja 1948)","Zachód",-0.247318312525749
"1948 Arab–Israeli War","en",92,151,0.609271523178808,"negative",0.515567779541016,-0.406970225274563,"Later, the biological warfare campaign expanded to","Faza regularna (od maja 1948)","Zachód",-0.406970225274563
"1948 Arab–Israeli War","en",93,151,0.615894039735099,"negative",0.504750490188599,-0.378926083445549,"The Syrians were stopped just west of the original","Faza regularna (od maja 1948)","Zachód",-0.378926083445549
"1948 Arab–Israeli War","en",94,151,0.622516556291391,"neutral",0.442504078149796,-0.225410625338554,"Upon the implementation of the truce, the IDF had ","Faza regularna (od maja 1948)","Zachód",-0.225410625338554
"1948 Arab–Israeli War","en",95,151,0.629139072847682,"negative",0.553553998470306,-0.465277530252934,"350 square kilometres of the proposed Jewish State","Faza regularna (od maja 1948)","Zachód",-0.465277530252934
